,scraped_city,facility,operator,street,zip_code,city_in_desc,avg_home_price_usd,avg_electricity_cost_usd_per_kwh,avg_water_cost_usd_monthly,facility_count,avg_electricity_cost_usd_per_kwh_score,avg_home_price_usd_score,avg_water_cost_usd_monthly_score,avg_electricity_cost_usd_per_kwh_z_score,avg_home_price_usd_z_score,avg_water_cost_usd_monthly_z_score,index_score
441,Phoenix,Liquid Web Phoenix,Liquid Web,7025 N Scottsdale Rd,85253,Scottsdale,494000,0.158,75.9,1,6,8,6,-0.243811224,-0.112812959,0.2302757224718419,5.25
442,Phoenix,Vantage Phoenix Campus (AZ1),Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
443,Phoenix,Southwest Crossing Data Center 2,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,429000,0.16,68.6,5,6,5,4,-0.21160233,-0.353229442,-0.296148951,5
444,Phoenix,Southwest Crossing Data Center 1,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,429000,0.16,68.6,5,6,5,4,-0.21160233,-0.353229442,-0.296148951,5
445,Phoenix,Southwest Crossing Data Center 3,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,429000,0.16,68.6,5,6,5,4,-0.21160233,-0.353229442,-0.296148951,5
446,Phoenix,ClearData Data Center,Cleardata Networks,4250 E Camelback Rd,85018,Phoenix,420000,0.155,69.9,1,5,4,4,-0.292124564,-0.386517878,-0.202402092,3.5
447,Phoenix,Hostrunway Phoenix,Hostrunway,2600 W Germann Rd Chandler,AZ 85286,Phoenix,514000,0.163,79,1,7,8,7,-0.16328899,-0.038838657,0.4538259264616545,5.75
448,Phoenix,NexusTek Data Center,NexusTek,1919 W Lone Cactus Dr,85027,Phoenix,440000,0.163,76.5,5,7,5,6,-0.16328899,-0.312543575,0.27354350388922466,5.75
449,Phoenix,Apple Mesa Data Center,Apple,3740 S Signal Butte Road,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
450,Phoenix,Microsoft Goodyear (PHX71),Microsoft,3785 N Citrus Rd,85395,Goodyear,467000,0.168,79.6,3,7,7,7,-0.082766756,-0.212678267,0.4970937078790372,6
451,Phoenix,QTS Avondale,QTS Data Centers,S Avondale Blvd & W Lower Buckeye Rd,85353,Avondale,378000,0.175,67.1,2,8,2,4,0.029964371344238846,-0.541863912,-0.404318405,4
452,Phoenix,Microsoft El Mirage (PHX80),Microsoft,12901 W Olive Ave,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
453,Phoenix,Aligned PHX07,Aligned Data Centers,8785 N Reems Rd,85355,Waddell,419000,0.164,66,4,7,4,3,-0.147184543,-0.390216593,-0.483642671,4.5
454,Phoenix,NTT Mesa Campus,"NTT DATA, Inc.",E Pecos Rd & S Crismon Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
455,Phoenix,Vermaland Pinal County,Vermaland,E Sasco Rd,85131,Eloy,429000,0.16,68.6,5,6,5,4,-0.21160233,-0.353229442,-0.296148951,5
456,Phoenix,Lumen Phoenix 3,Lumen,801 South 16th Street,85034,Phoenix,475000,0.158,70,6,6,7,4,-0.243811224,-0.183088546,-0.195190795,5.75
457,Phoenix,QTS Glendale,QTS Data Centers,4001 N 159th Ave,85305,Glendale,421000,0.149,67.2,1,4,4,4,-0.388751245,-0.382819162,-0.397107108,3.25
458,Phoenix,Microsoft Goodyear Airpark (PHX13),Microsoft,W Broadway Rd,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
459,Phoenix,Aligned - Peoria Logistics Park,Aligned Data Centers,"Peoria Logistics Park, N 75th Ave & W Northern Ave",85345,Peoria,440000,0.168,69.6,1,7,5,4,-0.082766756,-0.312543575,-0.224035982,4.25
460,Phoenix,Meta Mesa Campus,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
461,Phoenix,Compass Goodyear - Building 1,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
462,Phoenix,Microsoft El Mirage (PHX83),Microsoft,12901 W Olive Ave,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
463,Phoenix,Phoenix Internet,Phoenix Internet,2922 W Clarendon Ave,85017,Phoenix,463000,0.157,66.4,1,6,7,3,-0.259915671,-0.227473128,-0.454797483,4.25
464,Phoenix,Pinal Airpark Road,Beale Infrastructure,E Pinal Airpark Rd & I-10,85653,Marana,390000,0.161,80.5,1,6,3,7,-0.195497883,-0.497479331,0.5619953800051124,4.25
465,Phoenix,Microsoft Goodyear Airpark (PHX11),Microsoft,W Broadway Rd,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
466,Phoenix,Aligned PHX08,Aligned Data Centers,3202 W Behrend Dr,85027,Chandler,440000,0.163,76.5,5,7,5,6,-0.16328899,-0.312543575,0.27354350388922466,5.75
467,Phoenix,Aligned PHX09,Aligned Data Centers,3151 W Behrend Dr,85027,Chandler,440000,0.163,76.5,5,7,5,6,-0.16328899,-0.312543575,0.27354350388922466,5.75
468,Phoenix,Compass Goodyear - Building 3,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
469,Phoenix,Microsoft Goodyear Airpark (PHX15),Microsoft,W Broadway Rd,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
470,Phoenix,Microsoft El Mirage (PHX81),Microsoft,12901 W Olive Ave,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
471,Phoenix,Hassayampa Ranch,Arizona Land Consulting (ALC),"Hassayampa Ranch, Tonopah Salome Hwy",85354,Buckeye,447000,0.151,57,1,4,6,0,-0.356542351,-0.286652569,-1.132659392,2.75
472,Phoenix,Aligned PHX06,Aligned Data Centers,2500 S Price Rd,85286,Chandler,416000,0.166,75.7,14,7,4,6,-0.11497565,-0.401312738,0.2158531286660473,7.75
473,Phoenix,Microsoft Goodyear Airpark (PHX14),Microsoft,W Broadway Rd,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
474,Phoenix,Aligned PHX13,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,419000,0.164,66,4,7,4,3,-0.147184543,-0.390216593,-0.483642671,4.5
475,Phoenix,Aligned PHX14,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,419000,0.164,66,4,7,4,3,-0.147184543,-0.390216593,-0.483642671,4.5
476,Phoenix,Aligned PHX04,Aligned Data Centers,S Price Rd & W Innovation St,85286,Chandler,416000,0.166,75.7,14,7,4,6,-0.11497565,-0.401312738,0.2158531286660473,7.75
477,Phoenix,Aligned PHX12,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,419000,0.164,66,4,7,4,3,-0.147184543,-0.390216593,-0.483642671,4.5
478,Phoenix,Amazon AWS - Loop 202 & Dobbins Road,Amazon AWS,Loop 202 and W Dobbins Road,85339,Laveen,481000,0.155,73.5,1,5,8,6,-0.292124564,-0.160896255,0.057204596802308834,5
479,Phoenix,Johnson Road and Southern Avenue,Arizona Land Consulting (ALC),W Southern Ave & S Johnson Rd,85326,Buckeye,474000,0.163,66.2,1,7,7,3,-0.16328899,-0.186787261,-0.469220077,4.5
480,Phoenix,Microsoft Goodyear Airpark (PHX12),Microsoft,W Broadway Rd,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
481,Phoenix,Windstream Phoenix,Windstream,1710 E Grant St,85034,Phoenix,475000,0.158,70,6,6,7,4,-0.243811224,-0.183088546,-0.195190795,5.75
482,Phoenix,Microsoft El Mirage (PHX82),Microsoft,12901 W Olive Ave,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
483,Phoenix,Compass Goodyear - Building 2,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
484,Phoenix,Compass PHX II Campus,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
485,Phoenix,Compass PHX II - Building 1,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
486,Phoenix,Compass PHX II - Building 2,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
487,Phoenix,Compass PHX II - Building 3,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,456000,0.156,73.2,9,6,7,5,-0.276020117,-0.253364133,0.035570706,6.75
488,Phoenix,HBS Phoenix,Heartland Business System,10201 S 51st St,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
489,Phoenix,ColoHouse Phoenix,ColoHouse,2335 South Ellis Street,85286,Chandler,416000,0.166,75.7,14,7,4,6,-0.11497565,-0.401312738,0.2158531286660473,7.75
490,Phoenix,Vantage AZ14 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
491,Phoenix,EdgeCore Florence Tech Park - Building 7,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
492,Phoenix,Vantage AZ15 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
493,Phoenix,EdgeCore Florence Tech Park - Building 5,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
494,Phoenix,EdgeCore Florence Tech Park - Building 1,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
495,Phoenix,EdgeCore Florence Tech Park - Building 2,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
496,Phoenix,EdgeCore Florence Tech Park,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
497,Phoenix,EdgeCore Florence Tech Park - Building 9,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
498,Phoenix,EdgeCore Florence Tech Park - Building 3,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
499,Phoenix,EdgeCore Florence Tech Park - Building 10,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
500,Phoenix,EdgeCore Florence Tech Park - Building 8,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
501,Phoenix,EdgeCore Florence Tech Park - Building 4,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
502,Phoenix,EdgeCore Florence Tech Park - Building 6,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,452000,0.16,83.1,11,6,6,8,-0.21160233,-0.268158994,0.749489099,7.75
503,Phoenix,Google Mesa Campus,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
504,Phoenix,AT&T Mesa,AT&T,1355 W University Drive,85201,Mesa,455000,0.151,73.1,2,4,7,5,-0.356542351,-0.257062849,0.028359409190719654,4.5
505,Phoenix,STACK Infrastructure PHX01C,STACK INFRASTRUCTURE,W Lower Buckeye Rd & S Litchfield Rd,85323,Avondale,408000,0.166,77,8,7,4,7,-0.11497565,-0.430902459,0.3095999884037106,6.5
506,Phoenix,Google Mesa - Phase 1,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
507,Phoenix,Meta Mesa - Building 5,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
508,Phoenix,Lumen Phoenix 2,Lumen,17 E. Virginia Ave,85004,Phoenix,395000,0.154,76,4,5,3,6,-0.308229011,-0.478985756,0.23748701937473868,4.5
509,Phoenix,Vantage AZ13 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
510,Phoenix,Google Mesa - Phase 2,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
511,Phoenix,Meta Mesa - Building 1,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
512,Phoenix,Meta Mesa - Building 4,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
513,Phoenix,Vantage AZ11 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
514,Phoenix,Vantage AZ12 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,450000,0.154,76.9,19,5,6,6,-0.308229011,-0.275556424,0.3023886915008138,9
515,Phoenix,Meta Mesa - Building 2,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
516,Phoenix,Meta Mesa - Building 3,Meta,3841 S Ellsworth Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
517,Phoenix,STACK Infrastructure PHX01B,STACK INFRASTRUCTURE,W Lower Buckeye Rd & S Litchfield Rd,85323,Avondale,408000,0.166,77,8,7,4,7,-0.11497565,-0.430902459,0.3095999884037106,6.5
518,Phoenix,STACK Infrastructure PHX01A,STACK INFRASTRUCTURE,W Lower Buckeye Rd & S Litchfield Rd,85323,Avondale,408000,0.166,77,8,7,4,7,-0.11497565,-0.430902459,0.3095999884037106,6.5
519,Phoenix,Lumen Phoenix 1,Lumen,811 South 16th Street,85034,Phoenix,475000,0.158,70,6,6,7,4,-0.243811224,-0.183088546,-0.195190795,5.75
520,Phoenix,Google Mesa - Phase 3,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,473000,0.162,79.1,21,6,7,7,-0.179393437,-0.190485976,0.4610372233645513,10.25
521,Phoenix,Menlo Digital MD-PX1 (Phoenix),Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
522,Phoenix,Lumen Phoenix 4,Lumen,3220 N 3rd St,85012,Phoenix,493000,0.166,79.7,2,7,8,7,-0.11497565,-0.116511674,0.5043050047819351,6
523,Phoenix,Menlo Digital MD-PX1 - Building 3,Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
524,Phoenix,Menlo Digital MD-PX1 - Building 4,Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
525,Phoenix,Menlo Digital MD-PX1 - Building 2,Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
526,Phoenix,Menlo Digital MD-PX1 - Building 5,Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
527,Phoenix,Menlo Digital MD-PX1 - Building 1,Menlo Digital,4801-4811 E Thistle Landing Dr,85044,Phoenix,451000,0.153,56.7,7,4,6,0,-0.324333458,-0.271857709,-1.154293283,4.25
528,Philadelphia,Flexential Phiadelphia - Collegeville Data Center,Flexential,101 Troutman Rd,19426,Collegeville,342000,0.18,77.6,1,8,1,7,0.11048660520001263,-0.675017657,0.35286776982109336,4.25
529,Philadelphia,Netrality - 401 N Broad,Netrality,401 N Broad,19106,Philadelphia,431000,0.176,83.8,2,8,5,8,0.046068818,-0.345832011,0.7999681778007196,5.75
530,Philadelphia,TierPoint Lehigh Valley,TierPoint,3949 Schelden Circle,18017,Bethlehem,422000,0.18,84.7,2,8,4,8,0.11048660520001263,-0.379120447,0.8648698499267947,5.5
531,Philadelphia,TierPoint Philadelphia- Navy Yard,TierPoint,4775 League Island Boulevard,Philadelphia,Pennsylvania,434000,0.173,82.3,1,7,5,8,-0.002244522,-0.334735866,0.6917987242572616,5.25
532,Philadelphia,Colocation America PHILLYDC2,Colocation America,1000 Adams Ave,19403,Eagleville,357000,0.169,64.8,1,7,1,3,-0.066662309,-0.61953693,-0.570178234,3
533,Philadelphia,DataBank PHL1 - Downtown Philadelphia,DataBank,401 N Broad St,19108,Philadelphia,356000,0.154,84.4,4,5,1,8,-0.308229011,-0.623235645,0.8432359592181033,4.5
534,Philadelphia,Keystone NAP,Keystone NAP,150 Solar Dr,19030,Fairless Hills,365000,0.158,91,2,6,2,8,-0.243811224,-0.589947209,1.3191815548093178,4.5
535,Philadelphia,365 Data Centers - Philadelphia (University City),365 Data Centers,3701 Market St,19104,Philadelphia,345000,0.176,73.2,2,8,1,5,0.046068818,-0.663921511,0.035570706,4
536,Philadelphia,Equinix PH1,Equinix,401 North Broad Street,19123,Philadelphia,338000,0.161,73.5,5,6,0,6,-0.195497883,-0.689812517,0.057204596802308834,4.25
537,Philadelphia,H5 Data Centers Philadelphia,H5 Data Centers,1500 Spring Garden St,19130,Philadelphia,417000,0.153,85.9,2,4,4,8,-0.324333458,-0.397614023,0.9514054127615612,4.5
538,Philadelphia,365 Data Centers - Philadelphia (Downtown),365 Data Centers,1500 Spring Garden St,19130,Philadelphia,417000,0.153,85.9,2,4,4,8,-0.324333458,-0.397614023,0.9514054127615612,4.5
539,Philadelphia,TrueNet,TrueNet,24 Hagerty Blvd,19382,West Chester,376000,0.17,77.5,1,7,2,7,-0.050557863,-0.549261343,0.34565647291819657,4.25
540,Philadelphia,11:11 Systems Philadelphia,11:11 Systems,401 N Broad Street,19108,Philadelphia,356000,0.154,84.4,4,5,1,8,-0.308229011,-0.623235645,0.8432359592181033,4.5
541,Philadelphia,DaSTOR King of Prussia I,"DaSTOR, LLC",411 Swedeland Rd,19406,King of Prussia,366000,0.18,70.6,2,8,2,4,0.11048660520001263,-0.586248494,-0.151923013,4
542,Philadelphia,DaSTOR King of Prussia II,"DaSTOR, LLC",3400 Horizon Dr.,19406,King of Prussia,366000,0.18,70.6,2,8,2,4,0.11048660520001263,-0.586248494,-0.151923013,4
543,Philadelphia,Comcast Moorestown,Comcast,650 Centerton Rd,08057,Moorestown,388000,0.163,78.4,1,7,3,7,-0.16328899,-0.504876761,0.41055814504427174,4.5
544,Philadelphia,Crown Castle Philadelphia (PA1),CROWN CASTLE,401 N Broad St,19108,Philadelphia,356000,0.154,84.4,4,5,1,8,-0.308229011,-0.623235645,0.8432359592181033,4.5
545,Philadelphia,Crown Castle Philadelphia (PA2),CROWN CASTLE,1309 Noble St,19123,Philadelphia,338000,0.161,73.5,5,6,0,6,-0.195497883,-0.689812517,0.057204596802308834,4.25
546,Philadelphia,Unisecure Philadelphia DC,Unisecure Data Centers,2401 Locust St,19103,Philadelphia,399000,0.18,72,2,8,3,5,0.11048660520001263,-0.464190895,-0.050964857,4.5
547,Philadelphia,Colocation America PHILLYDC3,Colocation America,3949 Schelden Cir,18017,Bethlehem,422000,0.18,84.7,2,8,4,8,0.11048660520001263,-0.379120447,0.8648698499267947,5.5
548,Philadelphia,Windstream New York,Windstream,401 N Broad Street,19123,New York,338000,0.161,73.5,5,6,0,6,-0.195497883,-0.689812517,0.057204596802308834,4.25
549,Philadelphia,Unisecure Conshohocken DC,Unisecure Data Centers,555 E North Ln,19428,Conshohocken,363000,0.185,73.6,1,8,1,6,0.19100883905578642,-0.597344639,0.064415894,4
550,Philadelphia,1547 Chester County PA,1547 Critical Systems Realty,N Malvern Hunt Way & Swedesford Rd,19355,Malvern,360000,0.162,78.7,1,6,1,7,-0.179393437,-0.608440785,0.4321920357529631,3.75
551,Philadelphia,ColoHouse Philadelphia,ColoHouse,2401 Locust Street,19103,Philadelphia,399000,0.18,72,2,8,3,5,0.11048660520001263,-0.464190895,-0.050964857,4.5
552,Philadelphia,Digital Edge Philly,Digital Edge,401 N Broad Street,19123,Philadelphia,338000,0.161,73.5,5,6,0,6,-0.195497883,-0.689812517,0.057204596802308834,4.25
553,Philadelphia,Comcast West Chester,Comcast,1354 E Boot Rd,19380,West Chester,379000,0.169,69.2,1,7,2,4,-0.066662309,-0.538165197,-0.25288117,3.5
554,Philadelphia,Colocation America PHILLYDC1,Colocation America,9999 Hamilton Blvd,18031,Breinigsville,412000,0.179,74.5,1,8,4,6,0.094382158,-0.416107599,0.12931756583128076,4.75
555,Philadelphia,York  Energy Center DC,Calpine Corporation,1055 Pikes Peak Rd,17314,Delta,420000,0.156,75.4,1,6,4,6,-0.276020117,-0.386517878,0.19421923795735593,4.25
556,Philadelphia,Keystone Trade Center,NorthPoint Development,700 S Port Rd,19030,Fairless Hills,365000,0.158,91,2,6,2,8,-0.243811224,-0.589947209,1.3191815548093178,4.5
557,Philadelphia,LightWave Networks,"LightWave Networks, Inc",401 North Broad St,19108,Philadelphia,356000,0.154,84.4,4,5,1,8,-0.308229011,-0.623235645,0.8432359592181033,4.5
558,Philadelphia,Pennhurst Data Center Campus,Unknown Company,1205 Commonwealth Dr,19475,Spring City,372000,0.175,81.5,1,8,2,7,0.029964371344238846,-0.564056203,0.6341083490340843,4.5
559,Philadelphia,Lumen Philadelphia 1,Lumen,401 N Broad Street,19123,Philadelphia,338000,0.161,73.5,5,6,0,6,-0.195497883,-0.689812517,0.057204596802308834,4.25
560,Philadelphia,Project Laurel - Building 2,Unknown Company,Evergreen Rd & Sanatoga Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
561,Philadelphia,Project Laurel Campus,Unknown Company,Sanatoga Rd / Evergreen Rd / Possum Hollow Rd / Lightcap Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
562,Philadelphia,Project Laurel - Building 7,Unknown Company,Lightcap Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
563,Philadelphia,Project Laurel - Building 6,Unknown Company,Lightcap Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
564,Philadelphia,Project Laurel - Building 3,Unknown Company,Sanatoga Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
565,Philadelphia,Project Laurel - Building 1,Unknown Company,Evergreen Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
566,Philadelphia,Project Laurel - Building 8,Unknown Company,Lightcap Rd & Possum Hollow Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
567,Philadelphia,Project Laurel - Building 5,Unknown Company,Lightcap Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
568,Philadelphia,Project Laurel - Building 4,Unknown Company,Sanatoga Rd,19464,Pottstown,352000,0.169,79.4,9,7,1,7,-0.066662309,-0.638030506,0.48267111407324365,6
569,Philadelphia,Lumen Philadelphia 2,Lumen,701 Market Street,19106,Philadelphia,431000,0.176,83.8,2,8,5,8,0.046068818,-0.345832011,0.7999681778007196,5.75
570,Philadelphia,Lumen Philadelphia 3,Lumen,3020 Market Street,19104,Philadelphia,345000,0.176,73.2,2,8,1,5,0.046068818,-0.663921511,0.035570706,4
571,San Antonio,CyrusOne SAT1 - San Antonio,CyrusOne Data Centers,9999 Westover Hills Blvd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
572,San Antonio,CyrusOne SAT2 - San Antonio,CyrusOne Data Centers,9554 Westover Hills Blvd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
573,San Antonio,CyrusOne SAT5 - San Antonio,CyrusOne Data Centers,14719 Omicron Dr.,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
574,San Antonio,SATC Colo,SATC Colo,3463 Magic Drive,78229,San Antonio,324000,0.128,53.4,1,1,0,0,-0.726944627,-0.741594529,-1.392266081,0.5
575,San Antonio,H5 Data Centers San Antonio,H5 Data Centers,100 Taylor St.,78205,San Antonio,367000,0.126,65.2,3,0,2,3,-0.75915352,-0.582549779,-0.541333046,2
576,San Antonio,Stream DC San Antonio II - Westover Hills,Stream Data Centers,9550 Westover Hills Blvd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
577,San Antonio,Vantage TX12 - San Antonio,Vantage Data Centers,17420 Omicron Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
578,San Antonio,Vantage TX11 - San Antonio,Vantage Data Centers,14720 Omicron Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
579,San Antonio,CloudHQ SAT Campus,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
580,San Antonio,Microsoft Texas Research Park (TRP1),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
581,San Antonio,Microsoft Texas Research Park (TRP2),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
582,San Antonio,CityNAP,CityNAP,415 N Main Ave,78205,San Antonio,367000,0.126,65.2,3,0,2,3,-0.75915352,-0.582549779,-0.541333046,2
583,San Antonio,San Antonio Data Center,"Five 9s Digital, LLC",8500 Vicar Drive,78218,San Antonio,311000,0.121,68.3,2,0,0,4,-0.839675754,-0.789677825,-0.317782842,1.5
